datetime;lon;lat;C2H2_excess;ws;wd
2015-04-23 10:13:49;2.1193762605;48.984557548000005;0.01806624693377268;1.4625;325.1747
2015-04-23 10:13:50;2.1192056426;48.98454466;-0.2185960923037438;1.4625;325.1747
2015-04-23 10:13:51;2.1190533721;48.984533201000005;0.05499289323717532;1.4625;325.1747
2015-04-23 10:13:52;2.1189073322;48.98452288;0.033926978260917395;1.4625;325.1747
2015-04-23 10:13:53;2.1187984118000003;48.984515103999996;0.049387276613711395;1.4625;325.1747
2015-04-23 10:13:54;2.1186136611;48.984501724;-0.033279450134803656;1.4625;325.1747
2015-04-23 10:13:55;2.1184320759;48.984489544;-0.04519880539854568;1.4625;325.1747
2015-04-23 10:13:56;2.1183152101;48.984481857;0.024483390016602657;1.4625;325.1747
2015-04-23 10:13:57;2.1181239249;48.984469049;-0.01696065146682374;1.4625;325.1747
2015-04-23 10:13:58;2.1179989043000003;48.984460658;-0.08046452574823384;1.4625;325.1747
2015-04-23 10:13:59;2.1178211696;48.98444899;0.022334726098912905;1.4625;325.1747
2015-04-23 10:14:00;2.1176051466;48.984435153999996;0.022349061719630525;1.4;0.7714779
2015-04-23 10:14:01;2.1174637993000003;48.984426078;0.23272050262309052;1.4;0.7714779
2015-04-23 10:14:02;2.1173133713;48.984415576;0.07348849077376213;1.4;0.7714779
2015-04-23 10:14:03;2.1170744536000003;48.984398036;0.14983940866715756;1.4;0.7714779
2015-04-23 10:14:04;2.1168948575999997;48.984384695;0.045976069542499776;1.4;0.7714779
2015-04-23 10:14:05;2.1166270399;48.984365151000006;0.006471694952092655;1.4;0.7714779
2015-04-23 10:14:06;2.1163570166;48.984346355;0.01384509070106088;1.4;0.7714779
2015-04-23 10:14:07;2.1161555883000003;48.984332366000004;-0.0703174724978366;1.4;0.7714779
2015-04-23 10:14:08;2.1158019404;48.984307388999994;0.04247226741577431;1.4;0.7714779
2015-04-23 10:14:09;2.1156566265;48.984297006000006;0.04248708272428475;1.4;0.7714779
2015-04-23 10:14:10;2.1153919959;48.98427871;0.025844459209801884;1.4;0.7714779
2015-04-23 10:14:11;2.1152060163;48.984266103;0.04061167130295101;1.4;0.7714779
2015-04-23 10:14:12;2.1149453402000002;48.984247885;0.028314254962520657;1.4;0.7714779
2015-04-23 10:14:13;2.1147799606;48.984236108000005;-0.027665612373878545;1.4;0.7714779
2015-04-23 10:14:14;2.1145404409;48.984219646999996;0.020449797153895277;1.4;0.7714779
2015-04-23 10:14:15;2.1143088891;48.984204377;0.06008141625687213;1.4;0.7714779
2015-04-23 10:14:16;2.1141655342;48.98419475;-0.0177230987216766;1.4;0.7714779
2015-04-23 10:14:17;2.1139812592;48.984182188999995;0.04691735505860789;1.4;0.7714779
2015-04-23 10:14:18;2.1138193528;48.984170757;0.03201152874699725;1.4;0.7714779
2015-04-23 10:14:19;2.113641573;48.98415836;0.0049139455686891265;1.4;0.7714779
2015-04-23 10:14:20;2.1135319777;48.984150906;0.026247329249328433;1.4;0.7714779
2015-04-23 10:14:21;2.1133820291;48.984140749;0.014044690029325235;1.4;0.7714779
2015-04-23 10:14:22;2.1133031579;48.984137945;0.003807188219082547;1.4;0.7714779
2015-04-23 10:14:23;2.1132042924000003;48.98414695100001;0.032504317561563356;1.4;0.7714779
2015-04-23 10:14:24;2.1131569215;48.984161822;0.010754249245762237;1.4;0.7714779
2015-04-23 10:14:25;2.1131013941;48.984183933000004;0.020313062517682667;1.4;0.7714779
2015-04-23 10:14:26;2.1130440383;48.984193292;0.02032880855809943;1.4;0.7714779
2015-04-23 10:14:27;2.1130174073;48.984187598999995;0.022380610590859995;1.4;0.7714779
2015-04-23 10:14:28;2.1129950936;48.98417353600001;0.023971553877201013;1.4;0.7714779
2015-04-23 10:14:29;2.1129915486;48.98416911;0.02585626209657399;1.4;0.7714779
2015-04-23 10:14:30;2.1129916387;48.98416794;0.003584658501453175;1.4;0.7714779
2015-04-23 10:14:31;2.1129921665999998;48.984168161999996;0.03140446923541157;1.4;0.7714779
2015-04-23 10:14:32;2.1129927928;48.98416844;0.01446661946003358;1.4;0.7714779
2015-04-23 10:14:33;2.1129931540999998;48.984168661999995;-0.024303254869578905;1.4;0.7714779
2015-04-23 10:14:34;2.1129920265;48.984166253000005;0.0038228706178375926;1.4;0.7714779
2015-04-23 10:14:35;2.1129909363;48.984159865;0.0038391282005046934;1.4;0.7714779
2015-04-23 10:14:36;2.1129961812999998;48.984141816000005;0.020413772482067438;1.4;0.7714779
2015-04-23 10:14:37;2.1130279757;48.984121302;0.012141389110039424;1.4;0.7714779
2015-04-23 10:14:38;2.1130688257;48.98411357;0.04137667452936156;1.4;0.7714779
2015-04-23 10:14:39;2.1131444244999997;48.9841105;-0.00985196637629332;1.4;0.7714779
2015-04-23 10:14:40;2.1132096403;48.984112978;-0.06366518038833607;1.4;0.7714779
2015-04-23 10:14:41;2.1133232014;48.984120217;0.023642599416324295;1.4;0.7714779
2015-04-23 10:14:42;2.1134118517;48.984126114;0.04042396889208916;1.4;0.7714779
2015-04-23 10:14:43;2.1135450776;48.984134923;0.06972290719331453;1.4;0.7714779
